L372845	u6527	m433	TRINITY	That was a long time ago.
L372844	u6523	m433	NEO	Trinity?  The Trinity?  The Trinity that cracked the I.R.S. Kansas City D-Base?
L372843	u6527	m433	TRINITY	My name is Trinity.
L372842	u6523	m433	NEO	Who are you?
L372841	u6527	m433	TRINITY	I know a lot about you.  I've been wanting to meet you for some time.
L372840	u6523	m433	NEO	How do you know that name?
L372839	u6527	m433	TRINITY	Hello Neo.
L373606	u6526	m433	TANK	Kick it in!  Kick it in!
L373605	u6523	m433	NEO	It's locked.
L373598	u6526	m433	TANK	Duck!
L373597	u6523	m433	NEO	Which way?  Which way?
L373592	u6523	m433	NEO	Mr. Wizard get me the fuck out of here!
L373591	u6526	m433	TANK	Operator.
L373488	u6523	m433	NEO	Guns.  Lots of guns.
L373487	u6526	m433	TANK	Okay.  Store's open.  What do you need?  Besides a miracle...
L373475	u6523	m433	NEO	Because I believe in something.
L373474	u6526	m433	TANK	Why?
L373473	u6523	m433	NEO	I know that's what it looks like but it's not.  I can't logically explain to you why it's not. Morpheus believed something and he was ready to give his life for what he believed.  I understand that now. That's why I have to go.
L373472	u6526	m433	TANK	Neo this is loco.  They've got Morpheus in a military-controlled building.  Even if you somehow got inside those are agents holding him.  Three of them!  I want Morpheus back too but what you are talking about is suicide.
L373456	u6523	m433	NEO	The Oracle.  She told me this would happen.  She told me...
L373455	u6526	m433	TANK	What are you talking about?
L373454	u6523	m433	NEO	Does it?  I don't know.  This can't be just coincidence.  It can't be! Can it?
L373453	u6526	m433	TANK	Neo this has to be done!
L373452	u6523	m433	NEO	Goddamnit!  I don't believe this is happening!
L373439	u6526	m433	TANK	Every leader of every ship is given the codes to Zion's mainframe computer which can be accessed only through the Matrix.  They are used only in emergencies.  If an agent had those codes and got inside Zion's mainframe they could disable the entire defense system.  It would be the end of everything.
L373438	u6523	m433	NEO	What do they want?
L373437	u6526	m433	TANK	When it does Morpheus will tell them anything they want to know.
L373436	u6526	m433	TANK	Depends on the mind.  But eventually it will crack and his alpha pattern will change from this to this.
L373435	u6523	m433	NEO	How much time?
L373434	u6526	m433	TANK	They inject virus-like serums to attack the neuro-systems.  It's like cracking a computer.  All it takes is time.
L373433	u6523	m433	NEO	How?
L373432	u6526	m433	TANK	They're hacking his mind.
L373431	u6523	m433	NEO	What are they doing to him?
L373196	u6526	m433	TANK	The Oracle.
L373195	u6523	m433	NEO	See who?
L373085	u6523	m433	NEO	Hell yes!
L373084	u6526	m433	TANK	Hey Mikey he likes it!  Ready for more?
L373083	u6523	m433	NEO	Holy shit!
L373077	u6526	m433	TANK	Deep underground.  Near the earth's core where it's still warm.  You live long enough you might even see it.
L373076	u6523	m433	NEO	Where is it?
L373075	u6526	m433	TANK	The last human city.  The only place we got left.
L373074	u6523	m433	NEO	It's a city?
L373073	u6526	m433	TANK	If this war ended tomorrow Zion is where the party would be.
L373072	u6523	m433	NEO	Zion?
L373071	u6526	m433	TANK	Any holes?  Nope.  Me and my brother Dozer we are 100 percent pure old- fashioned home-grown human.  Born free.  Right here in the real world. Genuine child of Zion.
L373070	u6523	m433	NEO	You don't have...
L373069	u6526	m433	TANK	You will tonight.  I guarantee it. I'm Tank.  I'll be your operator.
L373068	u6523	m433	NEO	No.
L373067	u6526	m433	TANK	Morning.  Did you sleep?
L373620	u6527	m433	TRINITY	Hurry Neo.
L373619	u6526	m433	TANK	They've burned through the outer shields.
L373580	u6526	m433	TANK	I don't know.  I lost him.
L373579	u6527	m433	TRINITY	What just happened?
L373565	u6526	m433	TANK	I can't!
L373564	u6527	m433	TRINITY	An Agent!  You have to send me back!
L373563	u6526	m433	TANK	What the hell just happened?
L373562	u6527	m433	TRINITY	Neo!
L373527	u6527	m433	TRINITY	Tank I need a pilot program for a military M-109 helicopter.
L373526	u6526	m433	TANK	Operator.
L373449	u6526	m433	TANK	Trinity we don't have any other choice.
L373448	u6527	m433	TRINITY	You're going to kill him?  Kill Morpheus?!
L373447	u6526	m433	TANK	There is.  We have to pull the plug.
L373419	u6527	m433	TRINITY	Dozer?
L373418	u6526	m433	TANK	I'll be all right.
L373417	u6527	m433	TRINITY	Tank you're hurt.
L373381	u6527	m433	TRINITY	Got it.
L373380	u6526	m433	TANK	So did we.  I sent him to Franklin and Erie.
L373379	u6527	m433	TRINITY	Cypher I thought --
L373378	u6526	m433	TANK	You're not far from Cypher.
L373377	u6527	m433	TRINITY	We need an exit!
L373376	u6527	m433	TRINITY	He's alive.
L373375	u6526	m433	TANK	Yes.  They're moving him.  I don't know where yet.
L373372	u6527	m433	TRINITY	Tank it's me.
L373371	u6526	m433	TANK	Operator.
